URI	rdf-schema#label	country_label	country	populationTotal	wgs84_pos#lat	wgs84_pos#long
http://dbpedia.org/resource/Rura	Rura	India	http://dbpedia.org/resource/India	15206	26.48	79.9
http://dbpedia.org/resource/Sabalgarh	Sabalgarh	India	http://dbpedia.org/resource/India	29597	26.25	77.4
http://dbpedia.org/resource/Sabroom	Sabroom	India	http://dbpedia.org/resource/India	5766	23.0	91.73
http://dbpedia.org/resource/Sadabad,_India	Sadabad India	India	http://dbpedia.org/resource/India	31737	27.45	78.05
http://dbpedia.org/resource/Sadalga	Sadalga	India	http://dbpedia.org/resource/India	26198	16.57	74.55
http://dbpedia.org/resource/Sadri	Sadri	India	http://dbpedia.org/resource/India	27393	25.18	73.43
http://dbpedia.org/resource/Sagwara	Sagwara	India	http://dbpedia.org/resource/India	30993	23.68	74.02
http://dbpedia.org/resource/Sahaspur	Sahaspur	India	http://dbpedia.org/resource/India	22604	29.121	78.621
http://dbpedia.org/resource/Sahawar	Sahawar	India	http://dbpedia.org/resource/India	20457	27.8	78.85
http://dbpedia.org/resource/Saidpur,_Badaun	Saidpur Badaun	India	http://dbpedia.org/resource/India	15000	28.2403	79.031
http://dbpedia.org/resource/Sailu	Sailu	India	http://dbpedia.org/resource/India	39854	{19.442|19.47}	{76.429|76.47}
http://dbpedia.org/resource/Sairang	Sairang	India	http://dbpedia.org/resource/India	5036	23.8	92.67
http://dbpedia.org/resource/Sakleshpur	Sakleshpur	India	http://dbpedia.org/resource/India	23201	12.97	75.78
http://dbpedia.org/resource/Salaya,_India	Salaya India	India	http://dbpedia.org/resource/India	30000	22.32	69.6
http://dbpedia.org/resource/Salur	Salur	India	http://dbpedia.org/resource/India	48362	18.5333	83.2167
http://dbpedia.org/resource/Salumbar	Salumbar	India	http://dbpedia.org/resource/India	15862	24.13	74.05
http://dbpedia.org/resource/Samalkha	Samalkha	India	http://dbpedia.org/resource/India	29856	29.23	77.02
http://dbpedia.org/resource/Samrala	Samrala	India	http://dbpedia.org/resource/India	17610	30.84	76.19
http://dbpedia.org/resource/Sanaur	Sanaur	India	http://dbpedia.org/resource/India	17938	30.3	76.46
http://dbpedia.org/resource/Sanawad	Sanawad	India	http://dbpedia.org/resource/India	50000	22.18	76.07
http://dbpedia.org/resource/Sandi,_Uttar_Pradesh	Sandi Uttar Pradesh	India	http://dbpedia.org/resource/India	23233	27.3	79.95
http://dbpedia.org/resource/Sandila	Sandila	India	http://dbpedia.org/resource/India	48831	27.08	80.52
http://dbpedia.org/resource/Sangamner	Sangamner	India	http://dbpedia.org/resource/India	61958	19.57	74.22
http://dbpedia.org/resource/Sangod	Sangod	India	http://dbpedia.org/resource/India	18645	24.92	76.28
http://dbpedia.org/resource/Santokhgarh	Santokhgarh	India	http://dbpedia.org/resource/India	8308	31.37	76.32
http://dbpedia.org/resource/Sapatgram	Sapatgram	India	http://dbpedia.org/resource/India	12046	26.33	90.13
http://dbpedia.org/resource/Saraipali	Saraipali	India	http://dbpedia.org/resource/India	32058	21.33	83.0
http://dbpedia.org/resource/Sarangpur,_Madhya_Pradesh	Sarangpur Madhya Pradesh	India	http://dbpedia.org/resource/India	32295	23.57	76.47
http://dbpedia.org/resource/Sarupathar_Bengali	Sarupathar Bengali	India	http://dbpedia.org/resource/India	6607	27.4806	94.9092
http://dbpedia.org/resource/Sarwar	Sarwar	India	http://dbpedia.org/resource/India	16194	26.07	75.0
http://dbpedia.org/resource/Satrikh	Satrikh	India	http://dbpedia.org/resource/India	10129	26.87	81.2
http://dbpedia.org/resource/Sausar	Sausar	India	http://dbpedia.org/resource/India	24312	21.65	78.78
http://dbpedia.org/resource/Saurikh	Saurikh	India	http://dbpedia.org/resource/India	10888	27.03	79.48
http://dbpedia.org/resource/Savda	Savda	India	http://dbpedia.org/resource/India	19331	21.15	75.88
http://dbpedia.org/resource/Seohara	Seohara	India	http://dbpedia.org/resource/India	43985	29.22	78.58
http://dbpedia.org/resource/Seondha	Seondha	India	http://dbpedia.org/resource/India	19540	26.16	78.78
http://dbpedia.org/resource/Shahapur	Shahapur	India	http://dbpedia.org/resource/India	110489	19.45	73.33
http://dbpedia.org/resource/Shahgarh	Shahgarh	India	http://dbpedia.org/resource/India	14585	24.32	79.13
http://dbpedia.org/resource/Shahkot,_India	Shahkot India	India	http://dbpedia.org/resource/India	1	31.08	75.34
http://dbpedia.org/resource/Shamli	Shamli	India	http://dbpedia.org/resource/India	107233	{29.4481|29.45}	{77.3103|77.32}
http://dbpedia.org/resource/Shamsabad,_Agra	Shamsabad Agra	India	http://dbpedia.org/resource/India	27260	27.02	78.13
http://dbpedia.org/resource/Sherkot	Sherkot	India	http://dbpedia.org/resource/India	152870	29.35	78.58
http://dbpedia.org/resource/Shikohabad	Shikohabad	India	http://dbpedia.org/resource/India	107300	27.1	78.6
http://dbpedia.org/resource/Shirwal	Shirwal	India	http://dbpedia.org/resource/India	11887	18.13	73.98
http://dbpedia.org/resource/Shishgarh	Shishgarh	India	http://dbpedia.org/resource/India	20672	28.72	79.32
http://dbpedia.org/resource/Shujalpur	Shujalpur	India	http://dbpedia.org/resource/India	42465	23.4	76.72
http://dbpedia.org/resource/Sidhpura	Sidhpura	India	http://dbpedia.org/resource/India	12996	27.63	78.88
http://dbpedia.org/resource/Sihora	Sihora	India	http://dbpedia.org/resource/India	37887	{23.0|23.48}	80.12
http://dbpedia.org/resource/Sihor	Sihor	India	http://dbpedia.org/resource/India	52603	{21.4253|21.7}	{71.5736|71.97}
http://dbpedia.org/resource/Sijua	Sijua	India	http://dbpedia.org/resource/India	29797	23.78	86.32
http://dbpedia.org/resource/Simga	Simga	India	http://dbpedia.org/resource/India	13137	21.63	81.7
http://dbpedia.org/resource/Sindhagi	Sindhagi	India	http://dbpedia.org/resource/India	27749	16.92	76.23
http://dbpedia.org/resource/Singoli	Singoli	India	http://dbpedia.org/resource/India	8307	24.97	75.3
http://dbpedia.org/resource/Singtam	Singtam	India	http://dbpedia.org/resource/India	5431	27.15	88.38
http://dbpedia.org/resource/Sinnar	Sinnar	India	http://dbpedia.org/resource/India	31727	19.85	74.0
http://dbpedia.org/resource/Siralkoppa	Siralkoppa	India	http://dbpedia.org/resource/India	14501	14.38	75.25
http://dbpedia.org/resource/Sirsa,_Uttar_Pradesh	Sirsa Uttar Pradesh	India	http://dbpedia.org/resource/India	11499	25.28	82.08
http://dbpedia.org/resource/Sirsi,_Uttar_Pradesh	Sirsi Uttar Pradesh	India	http://dbpedia.org/resource/India	64345	28.64	78.64
http://dbpedia.org/resource/Siraguppa	Siraguppa	India	http://dbpedia.org/resource/India	52534	15.63	76.9
http://dbpedia.org/resource/Sitarganj	Sitarganj	India	http://dbpedia.org/resource/India	148266	28.93	79.7
http://dbpedia.org/resource/Sohagpur	Sohagpur	India	http://dbpedia.org/resource/India	23852	22.7	78.2
http://dbpedia.org/resource/Sohna	Sohna	India	http://dbpedia.org/resource/India	27571	28.25	77.07
http://dbpedia.org/resource/Sojat	Sojat	India	http://dbpedia.org/resource/India	50061	25.92	73.67
http://dbpedia.org/resource/Sompeta	Sompeta	India	http://dbpedia.org/resource/India	28000	18.93	84.6
http://dbpedia.org/resource/Songadh	Songadh	India	http://dbpedia.org/resource/India	40256	21.17	73.57
http://dbpedia.org/resource/Soraba	Soraba	India	http://dbpedia.org/resource/India	7424	14.38	75.1
http://dbpedia.org/resource/South_Dumdum	South Dumdum	India	http://dbpedia.org/resource/India	392150	22.61	88.4
http://dbpedia.org/resource/Soron	Soron	India	http://dbpedia.org/resource/India	26722	27.88	78.75
http://dbpedia.org/resource/Srinivaspur	Srinivaspur	India	http://dbpedia.org/resource/India	22926	13.33	78.22
http://dbpedia.org/resource/Sualkuchi	Sualkuchi	India	http://dbpedia.org/resource/India	14129	26.17	91.57
http://dbpedia.org/resource/Srivilliputhur	Srivilliputhur	India	http://dbpedia.org/resource/India	73131	9.5161	77.63
http://dbpedia.org/resource/Suket	Suket	India	http://dbpedia.org/resource/India	16983	24.65	76.03
http://dbpedia.org/resource/Sunam	Sunam	India	http://dbpedia.org/resource/India	51024	30.13	75.8
http://dbpedia.org/resource/Sunderbani	Sunderbani	India	http://dbpedia.org/resource/India	10531	33.04	74.49
http://dbpedia.org/resource/Sundar_Nagar	Sundar Nagar	India	http://dbpedia.org/resource/India	23986	31.53	76.88
http://dbpedia.org/resource/Surajgarh	Surajgarh	India	http://dbpedia.org/resource/India	18857	28.32	75.73
http://dbpedia.org/resource/Surandai	Surandai	India	http://dbpedia.org/resource/India	28135	8.97	77.4
http://dbpedia.org/resource/Suratgarh	Suratgarh	India	http://dbpedia.org/resource/India	61639	29.3177	73.8989
http://dbpedia.org/resource/Susner	Susner	India	http://dbpedia.org/resource/India	13440	23.95	76.08
http://dbpedia.org/resource/Tadpatri	Tadpatri	India	http://dbpedia.org/resource/India	86641	14.92	78.02
http://dbpedia.org/resource/Takhatpur	Takhatpur	India	http://dbpedia.org/resource/India	16989	22.15	81.87
http://dbpedia.org/resource/Talaja	Talaja	India	http://dbpedia.org/resource/India	26187	21.35	72.05
http://dbpedia.org/resource/Talgram	Talgram	India	http://dbpedia.org/resource/India	10360	27.05	79.65
http://dbpedia.org/resource/Talwara	Talwara	India	http://dbpedia.org/resource/India	22580	{31.9|31.95}	{75.65|75.87}
http://dbpedia.org/resource/Tanakpur	Tanakpur	India	http://dbpedia.org/resource/India	15810	29.08	80.12
http://dbpedia.org/resource/Tanda,_Rampur	Tanda Rampur	India	http://dbpedia.org/resource/India	40009	28.974	78.942
http://dbpedia.org/resource/Tasgaon	Tasgaon	India	http://dbpedia.org/resource/India	33435	17.03	74.6
http://dbpedia.org/resource/Tekanpur,_India	Tekanpur India	India	http://dbpedia.org/resource/India	12819	25.98	78.27
http://dbpedia.org/resource/Teonthar	Teonthar	India	http://dbpedia.org/resource/India	15249	24.98	81.65
http://dbpedia.org/resource/Thakurdwara	Thakurdwara	India	http://dbpedia.org/resource/India	35279	29.2	78.85
http://dbpedia.org/resource/Thanamandi	Thanamandi	India	http://dbpedia.org/resource/India	7204	33.55	74.38
http://dbpedia.org/resource/Thandla	Thandla	India	http://dbpedia.org/resource/India	25000	23.0	74.57
http://dbpedia.org/resource/Tharamangalam	Tharamangalam	India	http://dbpedia.org/resource/India	22092	11.7	77.98
http://dbpedia.org/resource/Thiruppanandal	Thiruppanandal	India	http://dbpedia.org/resource/India	10376	11.0961	79.4694
http://dbpedia.org/resource/Thiruthuraipoondi	Thiruthuraipoondi	India	http://dbpedia.org/resource/India	40288	10.53	79.65
http://dbpedia.org/resource/Thiruvidaimarudur	Thiruvidaimarudur	India	http://dbpedia.org/resource/India	13758	10.98	79.47
http://dbpedia.org/resource/Thoubal	Thoubal	India	http://dbpedia.org/resource/India	41149	24.63	94.02
http://dbpedia.org/resource/Tijara	Tijara	India	http://dbpedia.org/resource/India	19918	27.93	76.85
http://dbpedia.org/resource/Tikri,_Uttar_Pradesh	Tikri Uttar Pradesh	India	http://dbpedia.org/resource/India	13429	29.23	77.35
http://dbpedia.org/resource/Tindwari	Tindwari	India	http://dbpedia.org/resource/India	9544	25.62	80.53
http://dbpedia.org/resource/Tindivanam	Tindivanam	India	http://dbpedia.org/resource/India	67826	12.25	79.65
http://dbpedia.org/resource/Tira_Sujanpur	Tira Sujanpur	India	http://dbpedia.org/resource/India	7077	31.83	76.5
http://dbpedia.org/resource/Tiptur	Tiptur	India	http://dbpedia.org/resource/India	82043	13.26	76.48
http://dbpedia.org/resource/Tirodi	Tirodi	India	http://dbpedia.org/resource/India	8847	21.68	79.7
http://dbpedia.org/resource/Titagarh	Titagarh	India	http://dbpedia.org/resource/India	124198	22.74	88.37
http://dbpedia.org/resource/Titron	Titron	India	http://dbpedia.org/resource/India	10499	{29.668|29.67}	{77.32|77.323}
http://dbpedia.org/resource/Tohana	Tohana	India	http://dbpedia.org/resource/India	63799	29.7	75.9
http://dbpedia.org/resource/Trimbak	Trimbak	India	http://dbpedia.org/resource/India	9804	19.56	73.32
http://dbpedia.org/resource/Tufanganj	Tufanganj	India	http://dbpedia.org/resource/India	19293	26.32	89.67
http://dbpedia.org/resource/Tulsipur	Tulsipur	India	http://dbpedia.org/resource/India	21234	27.55	82.42
http://dbpedia.org/resource/Tumsar	Tumsar	India	http://dbpedia.org/resource/India	47780	21.38	79.73
http://dbpedia.org/resource/Turuvekere	Turuvekere	India	http://dbpedia.org/resource/India	13275	13.16	76.67
http://dbpedia.org/resource/Uchana	Uchana	India	http://dbpedia.org/resource/India	14100	29.47	76.17
http://dbpedia.org/resource/Odalguri	Odalguri	India	http://dbpedia.org/resource/India	14893	26.7452	92.0962
http://dbpedia.org/resource/Udpura	Udpura	India	http://dbpedia.org/resource/India	8768	24.72	75.97
http://dbpedia.org/resource/Ujhani	Ujhani	India	http://dbpedia.org/resource/India	201000	{28.02|28.35}	79.02
http://dbpedia.org/resource/Ukwa	Ukwa	India	http://dbpedia.org/resource/India	7108	21.97	80.47
http://dbpedia.org/resource/Uluberia	Uluberia	India	http://dbpedia.org/resource/India	202095	22.47	88.11
http://dbpedia.org/resource/Umarga	Umarga	India	http://dbpedia.org/resource/India	30183	17.83	76.62
http://dbpedia.org/resource/Umarkhed	Umarkhed	India	http://dbpedia.org/resource/India	48000	19.6	77.7
http://dbpedia.org/resource/Un,_Uttar_Pradesh	Un Uttar Pradesh	India	http://dbpedia.org/resource/India	14548	29.58	77.25
http://dbpedia.org/resource/Unhel	Unhel	India	http://dbpedia.org/resource/India	13955	23.33	75.57
http://dbpedia.org/resource/Uniara	Uniara	India	http://dbpedia.org/resource/India	10827	25.92	76.02
http://dbpedia.org/resource/Unjha	Unjha	India	http://dbpedia.org/resource/India	53868	23.8	72.4
http://dbpedia.org/resource/Upleta	Upleta	India	http://dbpedia.org/resource/India	55341	21.73	70.28
http://dbpedia.org/resource/Uravakonda	Uravakonda	India	http://dbpedia.org/resource/India	31965	14.95	77.27
http://dbpedia.org/resource/Usehat	Usehat	India	http://dbpedia.org/resource/India	12183	27.82	79.25
http://dbpedia.org/resource/Utran	Utran	India	http://dbpedia.org/resource/India	12894	21.23	72.87
http://dbpedia.org/resource/Uttar_Durgapur	Uttar Durgapur	India	http://dbpedia.org/resource/India	5062	21.93	88.31
http://dbpedia.org/resource/Vadnagar	Vadnagar	India	http://dbpedia.org/resource/India	25041	{23.78|23.785}	{72.63|72.64}
http://dbpedia.org/resource/Vaijapur	Vaijapur	India	http://dbpedia.org/resource/India	259601	19.92	74.73
http://dbpedia.org/resource/Varca	Varca	India	http://dbpedia.org/resource/India	4859	15.22	73.92
http://dbpedia.org/resource/Vartej	Vartej	India	http://dbpedia.org/resource/India	9703	21.73	72.07
http://dbpedia.org/resource/Vedasandur	Vedasandur	India	http://dbpedia.org/resource/India	10944	10.53	77.95
http://dbpedia.org/resource/Veerbhadra	Veerbhadra	India	http://dbpedia.org/resource/India	13271	30.07	78.28
http://dbpedia.org/resource/Velur,_Namakkal	Velur Namakkal	India	http://dbpedia.org/resource/India	18393	{10.1|11.1}	{76.25|78.02}
http://dbpedia.org/resource/Vengathur	Vengathur	India	http://dbpedia.org/resource/India	17003	13.1006	79.9289
http://dbpedia.org/resource/Vijapur	Vijapur	India	http://dbpedia.org/resource/India	24805	23.57	72.75
http://dbpedia.org/resource/Vijayapura	Vijayapura	India	http://dbpedia.org/resource/India	29458	13.29	77.8
http://dbpedia.org/resource/Vikramasingapuram	Vikramasingapuram	India	http://dbpedia.org/resource/India	48101	8.67	77.33
http://dbpedia.org/resource/Viramgam	Viramgam	India	http://dbpedia.org/resource/India	53095	23.12	72.03
http://dbpedia.org/resource/Virudhachalam	Virudhachalam	India	http://dbpedia.org/resource/India	59300	11.5	79.33
http://dbpedia.org/resource/Visavadar	Visavadar	India	http://dbpedia.org/resource/India	18048	21.38	70.68
http://dbpedia.org/resource/Visnagar	Visnagar	India	http://dbpedia.org/resource/India	65826	23.7	72.55
http://dbpedia.org/resource/Vyara	Vyara	India	http://dbpedia.org/resource/India	36213	21.12	73.4
http://dbpedia.org/resource/Wankaner	Wankaner	India	http://dbpedia.org/resource/India	40191	22.62	70.93
http://dbpedia.org/resource/Wazirganj	Wazirganj	India	http://dbpedia.org/resource/India	17452	28.22	79.05
http://dbpedia.org/resource/Weir,_Rajasthan	Weir Rajasthan	India	http://dbpedia.org/resource/India	36331	25.68	75.73
http://dbpedia.org/resource/Yelburga	Yelburga	India	http://dbpedia.org/resource/India	11437	15.63	76.02
http://dbpedia.org/resource/Yerraguntla	Yerraguntla	India	http://dbpedia.org/resource/India	26736	14.6333	78.5333
http://dbpedia.org/resource/Yol,_India	Yol India	India	http://dbpedia.org/resource/India	10775	32.17	76.2
http://dbpedia.org/resource/Echt,_Netherlands	Echt Netherlands	Netherlands	http://dbpedia.org/resource/Netherlands	7757	51.1	5.88333
http://dbpedia.org/resource/Banjar,_India	Banjar India	India	http://dbpedia.org/resource/India	1262	31.63	77.35
http://dbpedia.org/resource/Dalhousie_Cantonment	Dalhousie Cantonment	India	http://dbpedia.org/resource/India	1962	32.53	75.98
http://dbpedia.org/resource/Seoni,_Himachal_Pradesh	Seoni Himachal Pradesh	India	http://dbpedia.org/resource/India	2836	31.24	77.12
http://dbpedia.org/resource/Rampur,_Himachal_Pradesh	Rampur Himachal Pradesh	India	http://dbpedia.org/resource/India	15520	31.45	77.63
http://dbpedia.org/resource/Bukuru	Bukuru	Nigeria	http://dbpedia.org/resource/Nigeria	NULL	9.8	8.86667
http://dbpedia.org/resource/San_Pedro_Pochutla	San Pedro Pochutla	Mexico	http://dbpedia.org/resource/Mexico	38798	{15.7333|15.7444}	{-96.4667|-96.4653}
http://dbpedia.org/resource/Bakerhill,_Alabama	Bakerhill Alabama	United States	http://dbpedia.org/resource/United_States	279	{31.7814|31.885}	{-85.3022|-85.1539}
http://dbpedia.org/resource/Santa_Clarita,_California	Santa Clarita California	NULL	NULL	201341	{34.4166|34.4167}	-118.506
http://dbpedia.org/resource/Murray_Hill,_Queens	Murray Hill Queens	United States	http://dbpedia.org/resource/United_States	26131	40.7625	-73.8145
http://dbpedia.org/resource/Longhai_City	Longhai City	NULL	NULL	NULL	{24.3833|24.4}	{117.767|118.05}
http://dbpedia.org/resource/Tamazula_de_Gordiano	Tamazula de Gordiano	Mexico	http://dbpedia.org/resource/Mexico	37986	19.6333	-103.25
http://dbpedia.org/resource/Aland,_Karnataka	Aland Karnataka	India	http://dbpedia.org/resource/India	35308	17.57	76.57
http://dbpedia.org/resource/DeCordova,_Texas	DeCordova Texas	United States	http://dbpedia.org/resource/United_States	NULL	32.43	-97.695
http://dbpedia.org/resource/Brazos_Bend,_Texas	Brazos Bend Texas	United States	http://dbpedia.org/resource/United_States	NULL	32.4781	-97.7581
http://dbpedia.org/resource/Cresson,_Texas	Cresson Texas	United States	http://dbpedia.org/resource/United_States	NULL	32.5325	-97.6178
